property,bin_midpoint,bin,borinine__B_1,borinine__B_2,borinine__B_3,borinine__B_4,14diborinine__B_1_4,dhdiborinine__B_1_4,borole__B_1,borole__B_2,borole__B_3,pyridine__N_1,pyridine__N_2,pyridine__N_3,pyridine__N_4,pyrazine__N_1_4,pyrrole__N_1,pyrrole__N_2,pyrrole__N_3,thiophene__S_1,thiophene__S_2,thiophene__S_3,furan__O_1,furan__O_2,furan__O_3,cyclobutadiene__none_none
gap,0.7789999999999999,"(0.727, 0.831]",0.04370383934566319,0.011040407739730208,0.0030824635292681438,0.03876731978270158,0.1287920405298175,0.10661203686748459,0.06934016968809131,0.008080021973997436,0.04739669169260819,0.036676738082158336,0.009804370383934566,0.0029298663248489287,0.03344167734847098,0.09948574742110725,0.04574101202465971,0.004501617530366844,0.03054996032472685,0.04522981138985534,0.004806811939205274,0.03042025270097052,0.04177348470976012,0.004608435573460294,0.02893242995788317,0.12428279313922969
gap,0.8825000000000001,"(0.831, 0.934]",0.04444460470046947,0.01095430059062358,0.0028773969293343043,0.03850231129252093,0.12310066562339994,0.10586513013189872,0.0689565650082572,0.007312482421917255,0.0474950781368314,0.03819221588409643,0.009930264590710119,0.0029783582251004205,0.03387972625065805,0.09990120216057173,0.04708402143264079,0.005055276309431949,0.03171626991281271,0.047148925122776145,0.00544469845024411,0.031009540842449897,0.04343499174280831,0.004701911774250543,0.030115312222807156,0.11989875024338884
gap,0.986,"(0.934, 1.038]",0.044171504842559293,0.011348618243265456,0.002939068571691575,0.03997001755551026,0.10954112394716252,0.11008685703765558,0.06876236940212639,0.005963613410568812,0.04885297424534319,0.04007521911512338,0.01002702365062562,0.0028930428893608347,0.035433200297194406,0.10506348256612905,0.04848476878669726,0.005338979150365904,0.03315821657056066,0.047643156309792295,0.005286378370559343,0.03252043211540611,0.0453221469008278,0.005168026615994582,0.030390100533240406,0.11155967887223928
gap,1.0899999999999999,"(1.038, 1.142]",0.045116874601809874,0.011684367442119393,0.003470053009544192,0.03993962973730276,0.10088514186393185,0.11026851158849253,0.06789798910118823,0.0045277697022929565,0.047189009643159786,0.04109012859608212,0.010787473170490322,0.0033896417989843445,0.03724894692241555,0.10298820429395865,0.05075184481873458,0.005232914164125467,0.03518918283653638,0.05044257093196593,0.005300954419214568,0.03360570053628092,0.04768384786198962,0.005232914164125467,0.03307993492877422,0.10699639386648027
gap,1.194,"(1.142, 1.246]",0.04550218698582412,0.011786887453669277,0.0035132302395437486,0.03979318784656553,0.09405502889631873,0.10362858129907543,0.06908181727689525,0.002857427261495582,0.046919189849106764,0.04381583647084312,0.011488262883308058,0.0032614487390431133,0.0388036279957607,0.10375739974119204,0.05360603807170503,0.005117605382268727,0.037527154342059804,0.05258134591850477,0.005720709906723737,0.03560073309404332,0.05062564775182542,0.005275700743048195,0.0345233424872499,0.10115760936392966
gap,1.2974999999999999,"(1.246, 1.349]",0.04613774901393714,0.012350033211655233,0.0035915613004861248,0.03971878839179172,0.08810787615873408,0.09412124311519449,0.06550043792359556,0.0012520500114624297,0.04574978985545582,0.045520541261807775,0.012067881096396095,0.0035798049623503273,0.04125886868758119,0.10399656714926435,0.0565068392497105,0.005396159204331035,0.039477783460007874,0.05640691037555622,0.005825265546287642,0.037161784847255776,0.053479582179742656,0.00532562117551625,0.03842559119685401,0.09904127062502571
gap,1.401,"(1.349, 1.453]",0.04550638266563661,0.012648836895608775,0.003924021140663895,0.04057683110767759,0.08212853621748888,0.08486308844988902,0.06193208990913439,0.0009319550209076752,0.0427043863198813,0.048228672331972186,0.014059031993034862,0.004138616046793952,0.04292511250904364,0.09948006719886203,0.05921593152583109,0.005499760879961741,0.04169885590258617,0.059381476167702854,0.0060393137868030265,0.040153772578449765,0.0574685158616292,0.005757274767317809,0.040533912126451584,0.10020355859667195
gap,1.505,"(1.453, 1.557]",0.0480846134752751,0.012934719655809591,0.004123114261286853,0.04119666841335944,0.08178659091535895,0.07929065887090102,0.05393833255191814,0.0006343252709672081,0.0362875424032654,0.04865688518712596,0.014162001158333104,0.004178272980501393,0.04514051683719904,0.09703108193827739,0.06104691249069197,0.0056882429189994204,0.04327891006370832,0.06341873741691718,0.00601919523428666,0.043272015223806505,0.061191704128630134,0.006012300394384842,0.04292037838881381,0.09970627982018257
gap,1.6084999999999998,"(1.557, 1.66]",0.05082945497591905,0.01387289798433522,0.0041513289117356125,0.04285111972367717,0.08016443154361327,0.07338608980491998,0.04831595504889163,0.0006486451424586894,0.031824152301879446,0.052524040410592374,0.014424246355425106,0.005051324046897044,0.04706731314965865,0.09325084729271733,0.06323479332544149,0.005683753060794266,0.04351598099469733,0.06685098999464868,0.0058783466035318725,0.04516191804368625,0.06592667066664505,0.006218885303322685,0.045802455121864205,0.09336436019264761
gap,1.712,"(1.66, 1.764]",0.05429604487909033,0.01360674394948081,0.004562438940869583,0.04562438940869583,0.06784235917372519,0.05945270875927847,0.041746819889413735,0.0005438668936135927,0.02541066986272397,0.05590750234164912,0.015691567041666247,0.005116377443624168,0.049874608466194646,0.0966673045352456,0.06677476860477999,0.006103395139441428,0.04639990331255225,0.0691718115803362,0.007150842490104644,0.04799121755682906,0.07052140720522918,0.006667405251337006,0.05066019397919205,0.09221565329492692
gap,1.816,"(1.764, 1.868]",0.05508363483823606,0.014367364060615595,0.004640553720308321,0.04658906192648524,0.048109695348959154,0.04331183472287767,0.03189397514550889,0.0005899008966493629,0.018798175239893033,0.059042525300194014,0.015704472759687484,0.005781028787163757,0.05351056578050443,0.10647055739080279,0.07213832520580987,0.007524513659482985,0.050915001835247234,0.07502228514498453,0.007432751297781972,0.051164071102721406,0.07452414661003617,0.0076949294740705785,0.053340149965916836,0.0963504797860626
gap,1.92,"(1.868, 1.972]",0.05942404388237087,0.01730238542671881,0.005400646723212623,0.05016337379585894,0.030423078876530042,0.02725718252154333,0.022889261347283592,0.0006433372272165507,0.010242605854368767,0.062386781112973404,0.016066500753381754,0.005265207306956507,0.05657981614099243,0.11449709651751401,0.07587993295748895,0.008346454026783145,0.055089982562175156,0.07953679719640408,0.007906275923950767,0.05356628912929385,0.08129750960773359,0.008769702202583506,0.05801885993871366,0.09304687896795165
gap,2.0235000000000003,"(1.972, 2.075]",0.06123280037721291,0.01832483175446869,0.007158472287710575,0.05150242187834884,0.01843199451326675,0.013781130781430838,0.012816665952248275,0.00060011144926915,0.004222212696643662,0.06423335762355865,0.017960478374555274,0.005893951733893437,0.06005401003043422,0.10497663851858202,0.08667323931587295,0.00814436966865275,0.0629474045179819,0.08633031848771915,0.0080586394616143,0.06123280037721291,0.08995241973509366,0.009687513395344849,0.06440481803763556,0.08137939903124866
gap,2.127,"(2.075, 2.179]",0.05950249304426875,0.01807112751714829,0.006556293215062946,0.05082504614197956,0.010440483733230489,0.005674774799592297,0.005289110492823889,0.0004132117572518663,0.0011569929203052258,0.06680256742238506,0.01914547808600314,0.007382716729566679,0.061541004380044624,0.0904382799371918,0.09724250020660588,0.007630643783917798,0.06922674306492935,0.09567229552904878,0.00884273160518994,0.069447122668797,0.1005481942646208,0.008649899451805736,0.07132034930167214,0.06817993994655795
gap,2.231,"(2.179, 2.283]",0.054306980777569014,0.01759647347882642,0.006070241364359011,0.0450932215638098,0.0049862696921520455,0.00332417979476803,0.0015175603410897528,0.0007226477814713109,0.00014452955629426219,0.071108541696777,0.022185286891169245,0.0066844919786096255,0.05990750108397167,0.07175892470010117,0.10398901575372163,0.008165919930625813,0.07461338343691284,0.1098063303945657,0.007804596039890158,0.07432432432432433,0.11150455268102327,0.00932215638097991,0.08324902442549502,0.05181384593149299
gap,2.335,"(2.283, 2.387]",0.04727667718408938,0.01593130916050277,0.006207003569027052,0.04050069828790152,0.0011896756840635184,0.0013448507732891947,0.0003620752081932447,0.00015517508922567632,0.0001034500594837842,0.06874256452697461,0.023483163502819013,0.008327729788444628,0.05984585941136916,0.044742150726736665,0.11079501370713288,0.009413955413024363,0.07888067035638545,0.12093311953654373,0.00910360523457301,0.07913929550509491,0.13153675063363163,0.009672580561733823,0.09393265401127605,0.03837997206848394
gap,2.4385000000000003,"(2.387, 2.49]",0.034919028340080975,0.01206140350877193,0.004217273954116059,0.03120782726045884,8.434547908232118e-05,0.0006747638326585695,0.00016869095816464237,0.00033738191632928474,0.0,0.06393387314439947,0.023701079622132255,0.008434547908232119,0.056511470985155195,0.02471322537112011,0.11648110661268556,0.008434547908232119,0.0816464237516869,0.13731443994601888,0.008181511470985154,0.0891531713900135,0.15629217273954116,0.010880566801619434,0.10374493927125505,0.02690620782726046
aip,10.9565,"(10.912, 11.001]",0.06012422360248447,0.014347826086956521,0.0034161490683229812,0.048509316770186335,0.31080745341614907,0.03192546583850932,0.027639751552795033,0.0010559006211180125,0.018509316770186336,0.028757763975155278,0.005341614906832298,0.0018012422360248446,0.025217391304347827,0.041677018633540376,0.07447204968944099,0.013229813664596274,0.04987577639751553,0.04329192546583851,0.0068322981366459624,0.028074534161490684,0.031366459627329195,0.004285714285714286,0.02217391304347826,0.10726708074534161
aip,11.045,"(11.001, 11.089]",0.057434702746292726,0.01621791138389857,0.004166479996415931,0.04847453071098965,0.3045114466197751,0.03525827695891761,0.028403745351910755,0.0015680301061780386,0.019309170736078133,0.02593969804220241,0.006092916984006093,0.0014784283858250077,0.024416468796200887,0.04614488598181085,0.07266699520630795,0.012409838268894764,0.04950495049504951,0.045024864477397966,0.006854531607006854,0.029210160835088032,0.031405402983737285,0.005913713543300031,0.023475650732494063,0.10411719905022176
aip,11.133,"(11.089, 11.177]",0.057254732687920085,0.016125053955725475,0.0037614848615650245,0.049176789788493554,0.28824690139976566,0.03909477708577419,0.029598569402478882,0.002034901646420423,0.020934821483628293,0.027779490657951534,0.006012209409878523,0.0015415921563791083,0.02799531355984461,0.04988592218042794,0.07189985817352161,0.009712030585188382,0.04859098476906949,0.04714188814207313,0.006690509958685331,0.030554356539433926,0.035734106184867734,0.005210581488561386,0.02392551026700376,0.10109761361534192
aip,11.221,"(11.177, 11.265]",0.05608322026232474,0.015083672546359114,0.00370872908186341,0.04644957033016735,0.2709633649932157,0.044097693351424695,0.03285843509724107,0.002849389416553596,0.023292627770239712,0.0310719131614654,0.006965174129353234,0.0015377657168701945,0.028539122568973316,0.0540479421076436,0.06786521935775668,0.008480325644504749,0.047693351424694705,0.05027137042062415,0.005201266395296246,0.0338082315694256,0.03735866123925825,0.005450022614201719,0.02460425146992311,0.10171867933061964
aip,11.3085,"(11.265, 11.352]",0.05455361303349844,0.013961997135115544,0.004538943444419516,0.04716704347375869,0.25694216730234887,0.04868577740192948,0.035465888890806485,0.003279084617641475,0.024593134632311064,0.03049548694406572,0.007127694458346996,0.0022090675318847835,0.02928740313756623,0.05769463093039712,0.06694510122016464,0.007645444661132492,0.045216851043266656,0.05029080303056452,0.005816060611290406,0.032825362856600454,0.0396251488531833,0.004538943444419516,0.02895949467580208,0.10213485666948553
aip,11.396,"(11.352, 11.44]",0.05382991556091677,0.01403662682311657,0.004002631867529334,0.04755181489198377,0.23997971268779472,0.05270588880359688,0.03809354095843843,0.0037010637131264395,0.027620901414628796,0.03203476258361662,0.00795043316153087,0.002261761158021713,0.030280184230727054,0.06182147165259349,0.06464524618927514,0.006963482838030486,0.04442647220089922,0.04997806777058888,0.005387103849106262,0.03465292246956903,0.04154786709068977,0.0050032898344116675,0.030156815440289506,0.1013680228095186
aip,11.484,"(11.44, 11.528]",0.052997961183639905,0.01414780855401737,0.003897405859625804,0.04832332698784595,0.21955010869932529,0.05601676109803215,0.03979634364756637,0.00408889689897158,0.029140430516913163,0.033747479639996844,0.008617096770559942,0.0025569685842053687,0.03115671851943634,0.06517453845027428,0.0653772936684051,0.006837356522522726,0.04361490025569686,0.05174763733849984,0.005508183425887336,0.03628191986663212,0.04278135102560348,0.0046858983745790015,0.030582245401399012,0.10337136871036418
aip,11.572,"(11.528, 11.616]",0.053615510235084124,0.013624624966769208,0.004348486574759789,0.049418935855075764,0.1989005354904865,0.06144848277695492,0.043522843796285744,0.004642816452090691,0.03072424138847746,0.034094793209524896,0.008791918271239223,0.002430595116022939,0.030923626144088716,0.06800919068778247,0.06421138581899662,0.006712620105578975,0.044035547453571834,0.05238122365272872,0.005354904864988037,0.03536705784056815,0.04449128403782614,0.00468079450077855,0.03128441760662337,0.10698416315369716
aip,11.66,"(11.616, 11.704]",0.055490004382564136,0.013290968546674308,0.004230859993931834,0.047980649293732934,0.17426592050702897,0.06489566126150423,0.04530054276371237,0.005216936924788457,0.03295351110811449,0.03405758015035566,0.008840980345885447,0.0026716785220645247,0.031883154097697465,0.0722280281832586,0.06532548966726225,0.006759262380743688,0.04459259009540505,0.05400667498230118,0.005275932980480734,0.036366854330310484,0.0454775309307892,0.004601692343997573,0.03202643023295014,0.11226106597444628
aip,11.748000000000001,"(11.704, 11.792]",0.055432339611165095,0.013196056760104737,0.004383850222159584,0.05095205951948254,0.14717423393886347,0.06851713113720487,0.04957237061707699,0.005704197666397157,0.034588652429661824,0.03614636570657132,0.00891605408973912,0.0028409723097920824,0.032274335561110576,0.0761499261940614,0.06362887852061745,0.006579484174374875,0.04449867594371463,0.054416117140038425,0.00585255131181711,0.03637631385697225,0.047347065935777706,0.004658304466186495,0.033513088500367175,0.11728097438674312
aip,11.836,"(11.792, 11.88]",0.0554456507889672,0.013707173465487296,0.004506467988653357,0.04955773576807784,0.11829478470215063,0.07331057745827158,0.052139566386577164,0.006089096627525667,0.03663517056847216,0.037627666494544625,0.009857898725179219,0.003104902795753727,0.03465017871632723,0.08045923054741515,0.06478718339044656,0.0067395838223164055,0.04531950992160624,0.05470127884441285,0.005887915020889357,0.03770813913719915,0.04877983355575077,0.005579436557380347,0.035260429589790705,0.11985058912680477
aip,11.9235,"(11.88, 11.967]",0.05612873801247442,0.014483642728595024,0.004616275916475606,0.05015038335428839,0.09013756378966052,0.0812624805857555,0.05567882060005424,0.005941375144836427,0.03815669452456672,0.039081182358306835,0.010015284865517837,0.0032788501836649164,0.03561743460789389,0.08568153243103321,0.06484973991075611,0.00690284249192614,0.04565120923008653,0.05516110741315978,0.005818110100337746,0.037608165076547594,0.05110568744915317,0.005300396913443286,0.03690555432290511,0.120466927988561
aip,12.011,"(11.967, 12.055]",0.054311563144359754,0.014624794384078956,0.004847902138405579,0.049492620994833536,0.06128512846651067,0.08894191784630355,0.05995296897805991,0.0065159974978569605,0.04140699209971503,0.040231216551212846,0.01091791580752033,0.003249310752264671,0.037358385654379905,0.09294418830943169,0.06467923916317216,0.006394365544563631,0.0451254546718254,0.05833120960081551,0.006226397609063318,0.040804624331024254,0.05311841160252995,0.005652989829251906,0.03755531357875959,0.11603109144406089
aip,12.099,"(12.055, 12.143]",0.05214648026722751,0.014233014294872516,0.004195112075849426,0.044678505955259636,0.039347452003644014,0.09689809139270973,0.06346091122782944,0.006455748878116811,0.04475723460011472,0.04428486273098422,0.011769932405834918,0.003340343931708524,0.04089953100221565,0.10372498959657193,0.06206066604433547,0.005533499038385838,0.044048676796418974,0.06039611755311372,0.006270174215244115,0.0404777704047777,0.05511567487319065,0.005882154465601206,0.039741095227919424,0.11028196101807385
aip,12.187000000000001,"(12.143, 12.231]",0.04478254789539925,0.012977205985176899,0.003965878898056216,0.039994406376730525,0.024438540064326667,0.10703398126136204,0.06769402880715984,0.00655013284855265,0.046992029086841004,0.049095231436162776,0.012619214095930639,0.0039379107817088515,0.04510697804502867,0.11565375471961964,0.05576842399664383,0.004189623828835128,0.04038036638232415,0.0618207243742134,0.006192140959306391,0.04336176758495315,0.05957208781988533,0.005744651097748567,0.042399664382603834,0.09972870927143057
aip,12.275,"(12.231, 12.319]",0.037831723236808196,0.011281765883698,0.003157684606590003,0.031879306277259226,0.013937366539431739,0.11511635644330988,0.07080593547918772,0.005746744015824718,0.04772822135248108,0.05515059493923574,0.015123010567959784,0.005063183938152936,0.05010555861376436,0.1302998590535415,0.049016701852871256,0.0032000290361802906,0.034474414890721124,0.06562781666071828,0.005946367755321787,0.04349982759767953,0.06425464730114754,0.006212532741317879,0.04628851074641131,0.08825184047038612
aip,12.363,"(12.319, 12.407]",0.030860342414127273,0.009303327231614084,0.0025770790711029754,0.025253939198162306,0.009052079968414629,0.1251283155665626,0.07289759879401314,0.005706902121244751,0.05029252359929651,0.06040702056638311,0.01641721402677578,0.005592046229496429,0.05372384336527763,0.14196188220092604,0.04238182405513083,0.0026991134560855677,0.0282832633430243,0.06488640034456768,0.005391048418936865,0.043322206668820216,0.07066508739815512,0.006597035282294246,0.04925882057356161,0.07734108610602634
aip,12.451,"(12.407, 12.495]",0.024362822161878902,0.007355533323805441,0.001962745938735649,0.0199704635319899,0.00592634938783288,0.13157067314563384,0.07583249964270401,0.005278452670191987,0.04987851936544233,0.0679910437806679,0.020161021390119577,0.006145490924682006,0.05931113334286123,0.14865418512695916,0.034176551855557145,0.0019341622600161975,0.022924110332999858,0.0654185126959173,0.005545233671573531,0.0422847887189748,0.07628983850221524,0.006993473393359059,0.05163165166023534,0.0684007431756467
aip,12.538499999999999,"(12.495, 12.582]",0.018982908377696835,0.006024096385542169,0.0015270383861025498,0.015578593443541608,0.004174838890445503,0.13733538806388343,0.07671616699355562,0.005253572429251892,0.047226113757355,0.07359204258896049,0.02319977584757635,0.007467077612776688,0.0613897450266181,0.1547072008966097,0.02899971980947044,0.001625105071448585,0.01870271784813673,0.06492014569907537,0.005197534323339871,0.041594284113196975,0.08423928271224433,0.007074810871392547,0.05599607733258616,0.05847576351919305
aip,12.626000000000001,"(12.582, 12.67]",0.016421304058243952,0.004914907788061827,0.0015847132587675985,0.012356170046622723,0.003399095105762385,0.13881169472451252,0.07553799866792218,0.005489079258629797,0.04556624790427413,0.07808731999724397,0.025079809834408946,0.0071886268115109895,0.06423830412714453,0.15089226246526263,0.02503387611676351,0.0015387795411221606,0.01575526515238511,0.06662685744470728,0.0053512781056934845,0.040329804092694245,0.09404928687903355,0.007739831423256242,0.059139661468500956,0.054867825727475256
aip,12.713999999999999,"(12.67, 12.758]",0.014160016369961122,0.004747288725189278,0.0010231225700838961,0.010272150603642316,0.002537343973808062,0.13877634540617967,0.0742377736852875,0.005156537753222836,0.04387149580519746,0.0844280744833231,0.028770206670759156,0.008921628811131574,0.06372007366482504,0.1498669940658891,0.02214037241661551,0.0015142214037241661,0.013955391855944342,0.06462042152649887,0.005320237364436259,0.036545938203396765,0.10292613055043995,0.00847145488029466,0.06155105381624719,0.052465725393902186
aip,12.802,"(12.758, 12.846]",0.012094304960195958,0.003750765462339253,0.001224739742804654,0.009338640538885487,0.0027556644213104714,0.13625229638701775,0.07570422535211267,0.006047152480097979,0.04332516840171464,0.0855786895284752,0.03138395590936926,0.00964482547458665,0.06904470300061237,0.13923759951010412,0.018983466013472138,0.0013012859767299449,0.01232394366197183,0.06697795468462951,0.0052051439069197795,0.035440906307409675,0.11229332516840171,0.010027556644213105,0.06353337415799143,0.048530312308634416
aea,-8.4955,"(-8.549, -8.442]",0.02647111429082454,0.005663864544207953,0.0016097299230906814,0.02498062362129613,0.04942467060156203,0.2458713408454063,0.09419901031419543,0.020986108626959994,0.06224289035950635,0.04268765277529363,0.011208489834853634,0.0038156561139927265,0.03386394801168545,0.14636618374768973,0.01585882072378227,0.0006558158945924998,0.009837238418887497,0.02808084421391522,0.002384785071245454,0.01913790019674477,0.03308889286353067,0.0019078280569963632,0.022655458176831813,0.09700113277290884
aea,-8.389,"(-8.442, -8.336]",0.025296090915314574,0.006537961251454782,0.0015745875265283768,0.026220305333059492,0.049496816594783326,0.24050112959539946,0.09368795782843842,0.020606558499349628,0.0637023344971589,0.0430273156705689,0.010885192031217909,0.0031149448894365714,0.037037037037037035,0.14424590949544738,0.01868966933661943,0.000992674744985281,0.011809406448962827,0.030019853494899707,0.001985349489970562,0.01834736770041761,0.03405901280208119,0.0028068734168549326,0.021838844389676183,0.09351680701033752
aea,-8.283000000000001,"(-8.336, -8.23]",0.029568942672908754,0.006381945057857079,0.0016782969702323117,0.028773959897535555,0.05321968024026146,0.2266363395459765,0.09347672467096546,0.018174189559226218,0.06214115360833849,0.043635721226040106,0.010710184612666726,0.0036215881989223567,0.03796042752407031,0.13686953449341932,0.019984983658687394,0.0010820598887024114,0.013890115714159526,0.033345110855931455,0.0029370196979065454,0.021486617789947884,0.0358846391661514,0.0029370196979065454,0.02263492624326473,0.09296881900892147
aea,-8.177,"(-8.23, -8.124]",0.03207941167569531,0.007384317404594014,0.002269769694035045,0.03043004569802984,0.06152589050630996,0.2123899161698393,0.08649335714069546,0.017219986078745878,0.0600581061041673,0.04468419937656992,0.011621220833459431,0.003616499712495839,0.03916109312108465,0.13176769663771448,0.023363496050600733,0.0015131797960233635,0.017083799897103773,0.035060375873861335,0.003223072965529764,0.02284901491995279,0.03726961837605544,0.003843476681899343,0.024452985503737555,0.09063946978179947
aea,-8.071000000000002,"(-8.124, -8.018]",0.03388934764657308,0.008213597577759427,0.0023892100192678227,0.032017616295072944,0.06708505367464905,0.19533168180567023,0.08496559317368566,0.014555463804018717,0.05927883292045142,0.04518579686209744,0.01186897880539499,0.0033250756950178916,0.0390971648775117,0.12805945499587118,0.027822736030828518,0.0020809248554913293,0.01855216074869254,0.03801816680429397,0.0033470960638590694,0.02468483347096064,0.04,0.0037544728874208642,0.02616019818331957,0.09031654280209193
aea,-7.965,"(-8.018, -7.912]",0.03607412893336319,0.008430788308847591,0.0025748781453988046,0.03355092058352423,0.07252716970083188,0.17338661063364394,0.08401508758030347,0.011238180534265686,0.057740996538123694,0.04492688723928282,0.012486867260295206,0.0036513322195621846,0.04126694338712733,0.12876113053512686,0.030269888565474242,0.0018945591705275485,0.020900432303956183,0.04081052685968206,0.0035996624240023424,0.02766056388970221,0.041886980933845436,0.004116360379600764,0.028030864091214414,0.09019823978229793
aea,-7.859,"(-7.912, -7.806]",0.03668745718715074,0.009034863179146988,0.002848181129898691,0.034553123986011465,0.07889822259076323,0.15057143887226448,0.08076576414176011,0.009532393553736886,0.057497205898258644,0.048303709846054005,0.012820420377113603,0.0040307170926920715,0.04169160327360565,0.12484407109636947,0.0347189674442081,0.002538125968922378,0.023059451274470923,0.04492915600100948,0.004549879222698922,0.028986552258715794,0.04279482279987021,0.004369614594224322,0.029361502685942963,0.09261275552511086
aea,-7.753,"(-7.806, -7.7]",0.03937291249692202,0.010184173806532268,0.0027843897387977243,0.035534116666561436,0.08478182633237152,0.13105573199143847,0.07511538485822342,0.007368215023076972,0.0548417443791316,0.04855319068334354,0.01269075595234337,0.004002954862579949,0.04260558266985724,0.12186913999608544,0.03787653978015317,0.002980117815674662,0.025760340440577588,0.046785324182519586,0.004773239552224671,0.03222568078644804,0.04698736606832804,0.004830063832608297,0.03209309079888625,0.09492811728531471
aea,-7.647,"(-7.7, -7.594]",0.04240993452857191,0.010930685928713898,0.0028509933401697075,0.037124891538296845,0.09114727127257975,0.11398338986488771,0.07039023675640346,0.005611836693298475,0.04992618969811023,0.047909083738069215,0.013032307501605797,0.00388771819114051,0.043711474966475476,0.11461443977417428,0.04244937514790232,0.0035665588623071637,0.029174789556124,0.05161650195512785,0.005059668022672722,0.03375553577264173,0.04984730845944941,0.005031496151722428,0.03457252003020025,0.09739579224935487
aea,-7.541,"(-7.594, -7.488]",0.04360571232619108,0.012228847026028474,0.0033627946593511133,0.03888231324874725,0.09482195993407153,0.09449563611022002,0.06669174013561797,0.004186900587382883,0.04830145684229157,0.047621154633245205,0.012721098217940067,0.00394907135983009,0.043423192221324985,0.10853309144810346,0.04742757270384177,0.0038495149389940375,0.033036138980763484,0.053815776374155154,0.0054092321987588635,0.03647083549960731,0.053500514374840984,0.00531520669019148,0.037322595988982424,0.10102764349951882
aea,-7.4345,"(-7.488, -7.381]",0.0462089552238806,0.012008528784648188,0.003735607675906183,0.040904051172707886,0.10122530206112296,0.07303482587064676,0.06285145700071074,0.003127221037668799,0.04508884150675196,0.04786922530206112,0.013088841506751955,0.003968727789623312,0.04282587064676617,0.10315280739161337,0.053600568585643216,0.004730632551528074,0.03647476901208244,0.05750675195451315,0.005918976545842217,0.03876048329779673,0.05549395877754087,0.005714285714285714,0.0385501066098081,0.10415920398009951
aea,-7.328,"(-7.381, -7.275]",0.04963025220246337,0.012595006741926316,0.004087481784705804,0.04268878905328843,0.1065163892298483,0.052472140425557645,0.05790196090287394,0.0020195546096031637,0.03959899143200934,0.04875954602347279,0.012486168469552493,0.003960503800269677,0.043589728085716185,0.0980451436967524,0.05905080933348651,0.005460053330753463,0.041038075255618776,0.061396878760211146,0.006312619797681745,0.040596675595436046,0.057025208153195915,0.006028430975372317,0.04030644020243919,0.10843315213776507
aea,-7.2219999999999995,"(-7.275, -7.169]",0.05174209050861033,0.013776531838205847,0.004124949939927913,0.04480710185556001,0.11361633960752904,0.03367374182352156,0.04976638633026298,0.0013549592844747029,0.03217193966092644,0.049125617407555736,0.013008944066212788,0.004018155119476705,0.04483380056067281,0.09412628487518356,0.06213456147376852,0.006627953544253103,0.04370578026965692,0.06256841543185156,0.006888265919102923,0.04328527566413029,0.06030570017354158,0.006407689227072487,0.043892671205446536,0.11403684421305567
aea,-7.116,"(-7.169, -7.063]",0.05373276993453144,0.015149561140654988,0.0045213512467853646,0.046518331955180965,0.11660686244016416,0.02099090419438776,0.03868941503121705,0.0008724083781548942,0.023372958374741123,0.04943141732223731,0.013746121575797115,0.004513765086975322,0.04447765496627952,0.08597394912721232,0.06871543555936549,0.00714616254106009,0.0492872802858465,0.06786578566064072,0.006994439344859239,0.04571419901531645,0.0640651195958094,0.006653062153407324,0.04590385301056752,0.11905719205880791
aea,-7.01,"(-7.063, -6.957]",0.05757847688404922,0.01641154848395948,0.005013201718812018,0.04832001656686282,0.12481232850708406,0.01354686178749547,0.028439781179353547,0.0006126287814727251,0.01598874833899943,0.04712064472707819,0.01352960463872159,0.004331544342243775,0.043824529311267194,0.07318756795002329,0.07594871175384403,0.007713945501924172,0.053108875351614404,0.0726698534868069,0.00782611696895439,0.049433102662778054,0.06882150931023176,0.007204859613094724,0.048665159542340415,0.11589038259098831
aea,-6.904,"(-6.957, -6.851]",0.06125123511363045,0.016683134848406053,0.005231681314680951,0.050746268656716415,0.1311976701856571,0.00798793489000988,0.02038587550054605,0.00035363253419314576,0.011347443964844765,0.04315357012845182,0.012054709033231057,0.0039315617036767385,0.0406469395184357,0.05863019397784596,0.08375890581933537,0.008986426751261116,0.05874460450361433,0.07569816423110927,0.007717510010921005,0.053544126059597484,0.07533413074002808,0.007571896614488533,0.05257683706901035,0.11246554683030839
aea,-6.798,"(-6.851, -6.745]",0.06381516135191903,0.017223601298453312,0.005753930367258609,0.05197632232194004,0.1389726942906244,0.005372032334033479,0.01423206670485647,0.0003818980332251289,0.0065431863025905415,0.04060849086627204,0.01236076634205334,0.0034880020367895107,0.03607663420533384,0.0458404939214563,0.09290306154923302,0.009432881420660684,0.0641079498440583,0.08145885048691999,0.008630895550887913,0.05607536121188976,0.07848004582776398,0.007981668894405193,0.057361084590414356,0.10092292024696073
aea,-6.692,"(-6.745, -6.639]",0.064686369119421,0.018646964213912345,0.006466961533306528,0.051584908189250774,0.1402459455837019,0.004087923870794799,0.009968502881651253,0.0002010454362685967,0.0043727382388419785,0.03431175445650717,0.010102533172496984,0.003032435330384667,0.032301300093821206,0.03548451950140732,0.10457713443238172,0.011878434526202922,0.07457110306929365,0.08747151856319528,0.008477415895992494,0.058085377295268734,0.08190926149309743,0.00841040075056963,0.0565272751641871,0.0925981771880445
